Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/definitions/package/StructureDefinition-ext-R5-Claim.it.de.su.tax.json	9243	3	0	6	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.de.su.traceNumber.json	9545	2	0	6	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	35	113	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.de.tax.json	9167	3	0	6	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	34	94	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.de.traceNumber.json	9469	2	0	6	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.patientPaid.json	9592	3	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	35	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.productOrServiceEnd.json	10792	2	0	6	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.request.json	10212	2	0	5	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	36	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.tax.json	9112	3	0	6	0	0	0	0	0	606	0	0	0	0	0	0	0	1	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.it.traceNumber.json	9414	2	0	6	1	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	37	88	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.patientPaid.json	9551	3	0	6	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.su.value.json	10925	2	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	45	119	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Claim.traceNumber.json	9373	2	0	6	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	35	101	0	0	1	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.bodySite.json	57680	4	0	9	0	0	0	0	0	621	0	0	1	0	0	0	0	0	0	0	85	119	0	0	0	2	0	1
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.productOrServiceEnd.json	10948	2	0	6	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	37	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.revenue.json	9940	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	36	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.reviewOutcome.json	20631	2	0	7	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	43	96	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.su.productOrServiceEnd.json	11024	3	0	6	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	40	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.su.revenue.json	10016	2	0	6	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	36	92	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.su.reviewOutcome.json	20743	3	0	7	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	43	97	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.su.tax.json	9344	3	0	6	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	34	143	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.su.traceNumber.json	9646	2	0	6	0	0	0	0	0	635	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.tax.json	9267	2	0	6	1	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	39	91	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.de.traceNumber.json	9570	3	0	6	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.productOrServiceEnd.json	10893	2	0	6	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	37	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.request.json	10313	3	0	6	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.revenue.json	9885	2	0	6	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	36	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.reviewOutcome.json	20529	3	0	8	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	47	96	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.tax.json	9213	2	0	6	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	34	141	0	1	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.ad.traceNumber.json	9514	3	0	6	0	0	0	0	0	627	0	0	0	0	0	0	0	1	0	0	34	93	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.decision.json	9775	2	0	6	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	35	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.diagnosisRelatedGroup.json	10161	3	0	6	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.encounter.json	9536	2	0	6	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	38	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.er.expression.json	10019	3	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	36	93	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.event.json	28887	3	0	7	1	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	57	101	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.form.json	9770	2	0	6	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	35	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.ad.quantity.json	10109	3	0	6	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	37	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.de.reviewOutcome.json	20577	2	0	8	0	0	0	0	0	1638	0	0	0	0	0	0	0	0	0	0	43	135	0	0	0	1	0	1
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.de.su.reviewOutcome.json	20689	3	0	7	0	0	0	0	0	653	0	0	0	0	0	0	0	0	0	0	44	94	0	0	0	0	1	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.de.su.traceNumber.json	9624	3	0	6	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	34	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.de.traceNumber.json	9549	2	0	5	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.reviewOutcome.json	46235	3	0	9	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	77	111	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.it.traceNumber.json	9494	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClaimResponse.traceNumber.json	9453	3	0	6	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClinicalImpression.changePattern.json	10585	2	0	6	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	39	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClinicalImpression.fi.item.json	39926	4	0	8	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	65	152	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ClinicalImpression.status.json	10854	2	0	6	1	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	36	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ClinicalUseDefinition.json	680886	18	0	53	0	0	0	0	0	665	0	0	0	0	0	0	0	2	0	0	735	531	0	0	0	14	0	2
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.approvalDate.json	9669	3	0	7	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.author.json	11133	2	0	6	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	33	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.co.de.additionalUse.json	10095	3	0	6	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.copyrightLabel.json	9971	2	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	36	169	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.editor.json	9365	3	0	6	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	36	84	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.effectivePeriod.json	9459	2	0	6	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.endorser.json	9569	3	0	6	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	34	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.fi.operator.json	10609	2	0	6	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.lastReviewDate.json	9746	2	0	6	0	0	0	0	0	619	0	0	0	0	0	0	0	1	0	0	35	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.relatedArtifact.json	9717	3	0	6	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	34	131	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.reviewer.json	9529	2	0	6	1	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	37	114	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.topic.json	10071	3	0	6	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	37	99	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeSystem.versionAlgorithm.json	9837	2	0	6	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	38	106	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CodeableReference.json	29080	3	0	7	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	54	99	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Communication.pa.content.json	10464	3	0	6	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	45	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CommunicationRequest.informationProvider.json	11440	2	0	6	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	39	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CommunicationRequest.intent.json	11101	2	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	37	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CommunicationRequest.pa.content.json	10598	3	0	6	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	39	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CompartmentDefinition.code.json	11223	2	0	6	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	34	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CompartmentDefinition.title.json	9477	4	0	6	0	0	0	0	0	1624	0	0	0	0	0	0	0	0	0	0	38	143	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-CompartmentDefinition.versionAlgorithm.json	9903	3	0	6	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	39	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.ev.detail.json	38617	3	0	9	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	64	105	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.identifier.json	11181	2	0	6	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	34	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.name.json	9729	3	0	6	1	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	38	85	0	0	0	0	0	1
input/definitions/package/StructureDefinition-ext-R5-Composition.note.json	9100	2	0	6	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.relatesTo.json	9949	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.status.json	11172	2	0	7	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	36	119	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.subject.json	11157	2	0	6	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.url.json	10955	3	0	6	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	41	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.useContext.json	10417	2	0	6	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	35	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Composition.version.json	9344	3	0	6	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.additionalAttribute.json	48432	3	0	8	0	0	0	0	0	620	0	0	0	0	0	0	0	1	0	0	75	106	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.approvalDate.json	9671	3	0	6	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	39	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.author.json	11133	2	0	6	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	33	167	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.copyrightLabel.json	9970	3	0	6	0	0	0	0	0	635	0	0	0	0	0	0	0	0	0	0	36	91	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.editor.json	9365	2	0	7	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	34	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.effectivePeriod.json	9459	2	0	6	1	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.endorser.json	9569	3	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	40	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.noMap.json	9591	3	0	6	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	34	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.de.attribute.json	10441	2	0	6	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.de.value.json	11154	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	45	93	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.de.valueSet.json	9958	2	0	6	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	35	132	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.property.json	29675	3	0	7	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	68	104	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.relationship.json	11736	3	0	6	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	37	92	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.ta.valueSet.json	10718	2	0	6	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.el.valueSet.json	9951	3	0	6	0	0	0	0	0	635	0	0	1	0	0	0	0	0	0	0	35	90	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.un.relationship.json	11280	2	0	6	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	40	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.gr.un.valueSet.json	9830	2	0	6	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.identifier.json	11172	3	0	6	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	33	130	0	0	0	1	0	1
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.lastReviewDate.json	9746	2	0	7	1	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.property.json	55055	4	0	8	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	83	112	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.relatedArtifact.json	9717	2	0	7	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	35	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.reviewer.json	9529	3	0	6	0	0	0	0	0	618	0	0	0	0	0	0	0	1	0	0	34	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.topic.json	10070	2	0	6	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	35	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ConceptMap.versionAlgorithm.json	9837	2	0	6	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	41	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Condition.clinicalStatus.json	10658	3	0	6	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	36	143	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Condition.participant.json	30359	3	0	7	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	56	101	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ConditionDefinition.json	363282	9	0	28	0	0	0	0	0	607	0	0	0	0	0	0	0	1	0	0	408	289	0	0	0	6	0	1
input/definitions/package/StructureDefinition-ext-R5-Consent.controller.json	9889	3	0	6	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.decision.json	9857	2	0	6	0	0	0	0	0	615	0	0	0	1	0	0	0	0	0	0	37	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.grantor.json	10485	3	0	7	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	36	88	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.manager.json	9860	2	0	6	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	35	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.period.json	9369	3	0	6	1	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	34	124	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.po.extension.json	11200	2	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	33	94	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.po.id.json	9566	3	0	7	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	37	92	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.po.modifierExtension.json	11256	2	0	7	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	37	92	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.po.reference.json	9668	3	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	36	92	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.po.url.json	9448	2	0	7	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	34	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.policyText.json	9529	3	0	7	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	35	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.provision.json	172513	6	0	17	0	0	0	0	0	648	0	0	0	0	0	0	0	1	0	0	210	249	0	1	0	4	0	1
input/definitions/package/StructureDefinition-ext-R5-Consent.regulatoryBasis.json	10248	2	0	6	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	38	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.sourceAttachment.json	9927	2	0	6	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	35	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.sourceReference.json	10772	3	0	7	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	39	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.status.json	10572	2	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.ve.verificationDate.json	9843	3	0	6	1	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	35	88	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.ve.verificationType.json	9900	2	0	7	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	35	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Consent.ve.verifiedBy.json	9940	2	0	6	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	35	124	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.fr.content.json	10875	3	0	6	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	41	90	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.le.content.json	10336	2	0	6	0	0	0	0	0	653	0	0	0	0	0	0	0	0	0	0	37	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.legallyBinding.json	11223	3	0	7	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	39	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.ru.content.json	10207	2	0	7	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	38	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.te.ac.reason.json	38358	3	0	9	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	68	107	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Contract.te.of.an.value.json	12138	3	0	6	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	55	112	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Count.comparator.json	11272	2	0	6	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	37	94	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.cl.value.json	9745	2	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	35	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.co.category.json	9767	3	0	7	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	40	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.co.network.json	9777	2	0	6	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	35	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.co.term.json	9715	3	0	6	1	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	36	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.co.unit.json	9607	2	0	6	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	35	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.insurancePlan.json	9603	3	0	6	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	35	110	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.insurer.json	9421	2	0	7	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	34	124	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.kind.json	9577	2	0	7	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	39	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.paymentBy.json	29036	3	0	7	0	0	0	0	0	598	0	0	0	0	0	0	0	1	0	0	52	97	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Coverage.subscriberId.json	9981	3	0	7	0	0	0	0	0	634	1	0	0	0	0	0	0	0	0	0	35	86	0	0	0	0	0	1
input/definitions/package/StructureDefinition-ext-R5-CoverageEligibilityRequest.event.json	29004	3	0	8	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	60	103	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-CoverageEligibilityResponse.event.json	29013	2	0	7	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	57	101	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DataRequirement.valueFilter.json	48761	4	0	9	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	86	164	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DataType.json	11767	2	0	6	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	34	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DetectedIssue.category.json	9871	3	0	7	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	35	120	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DetectedIssue.encounter.json	9513	2	0	7	1	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	34	94	0	0	0	0	0	0
