URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-medicationrequest-status-for-R4,0.0.1-ballot,draft,,R5-medicationrequest-status-for-R4,Cross-version VS for R5.MedicationrequestStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/medicationrequest-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-namingsystem-identifier-type-for-R4,0.0.1-ballot,draft,,R5-namingsystem-identifier-type-for-R4,Cross-version VS for R5.NamingSystemIdentifierType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/namingsystem-identifier-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-nutritionproduct-status-for-R4,0.0.1-ballot,draft,,R5-nutritionproduct-status-for-R4,Cross-version VS for R5.NutritionProductStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/nutritionproduct-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-observation-triggeredbytype-for-R4,0.0.1-ballot,draft,,R5-observation-triggeredbytype-for-R4,Cross-version VS for R5.TriggeredBytype for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/observation-triggeredbytype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-operation-parameter-scope-for-R4,0.0.1-ballot,draft,,R5-operation-parameter-scope-for-R4,Cross-version VS for R5.OperationParameterScope for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/operation-parameter-scope|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-permission-rule-combining-for-R4,0.0.1-ballot,draft,,R5-permission-rule-combining-for-R4,Cross-version VS for R5.PermissionRuleCombining for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/permission-rule-combining|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-permission-status-for-R4,0.0.1-ballot,draft,,R5-permission-status-for-R4,Cross-version VS for R5.PermissionStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/permission-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-price-component-type-for-R4,0.0.1-ballot,draft,,R5-price-component-type-for-R4,Cross-version VS for R5.PriceComponentType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/price-component-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-provenance-entity-role-for-R4,0.0.1-ballot,draft,,R5-provenance-entity-role-for-R4,Cross-version VS for R5.ProvenanceEntityRole for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/provenance-entity-role|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-publication-status-for-R4,0.0.1-ballot,draft,,R5-publication-status-for-R4,Cross-version VS for R5.PublicationStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/publication-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-quantity-comparator-for-R4,0.0.1-ballot,draft,,R5-quantity-comparator-for-R4,Cross-version VS for R5.QuantityComparator for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/quantity-comparator|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-questionnaire-answer-constraint-for-R4,0.0.1-ballot,draft,,R5-questionnaire-answer-constraint-for-R4,Cross-version VS for R5.QuestionnaireAnswerConstraint for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/questionnaire-answer-constraint|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-questionnaire-disabled-display-for-R4,0.0.1-ballot,draft,,R5-questionnaire-disabled-display-for-R4,Cross-version VS for R5.QuestionnaireItemDisabledDisplay for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/questionnaire-disabled-display|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-related-artifact-type-all-for-R4,0.0.1-ballot,draft,,R5-related-artifact-type-all-for-R4,Cross-version VS for R5.RelatedArtifactTypeExpanded for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/related-artifact-type-all|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR,hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-related-artifact-type-for-R4,0.0.1-ballot,draft,,R5-related-artifact-type-for-R4,Cross-version VS for R5.RelatedArtifactType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/related-artifact-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-report-relation-type-for-R4,0.0.1-ballot,draft,,R5-report-relation-type-for-R4,Cross-version VS for R5.ReportRelationshipType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/report-relation-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-request-resource-types-for-R4,0.0.1-ballot,draft,,R5-request-resource-types-for-R4,Cross-version VS for R5.RequestResourceTypes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/request-resource-types|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-research-subject-state-for-R4,0.0.1-ballot,draft,,R5-research-subject-state-for-R4,Cross-version VS for R5.ResearchSubjectState for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/research-subject-state|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"THO"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-resource-types-for-R4,0.0.1-ballot,draft,,R5-resource-types-for-R4,Cross-version VS for R5.ResourceType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/resource-types|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-search-modifier-code-for-R4,0.0.1-ballot,draft,,R5-search-modifier-code-for-R4,Cross-version VS for R5.SearchModifierCode for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/search-modifier-code|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-search-processingmode-for-R4,0.0.1-ballot,draft,,R5-search-processingmode-for-R4,Cross-version VS for R5.SearchProcessingModeType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/search-processingmode|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-specimen-combined-for-R4,0.0.1-ballot,draft,,R5-specimen-combined-for-R4,Cross-version VS for R5.SpecimenCombined for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/specimen-combined|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-submit-data-update-type-for-R4,0.0.1-ballot,draft,,R5-submit-data-update-type-for-R4,Cross-version VS for R5.SubmitDataUpdateType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/submit-data-update-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-subscription-notification-type-for-R4,0.0.1-ballot,draft,,R5-subscription-notification-type-for-R4,Cross-version VS for R5.SubscriptionNotificationType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/subscription-notification-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-subscription-payload-content-for-R4,0.0.1-ballot,draft,,R5-subscription-payload-content-for-R4,Cross-version VS for R5.SubscriptionPayloadContent for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/subscription-payload-content|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-subscription-status-for-R4,0.0.1-ballot,draft,,R5-subscription-status-for-R4,Cross-version VS for R5.SubscriptionStatusCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/subscription-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-subscriptiontopic-cr-behavior-for-R4,0.0.1-ballot,draft,,R5-subscriptiontopic-cr-behavior-for-R4,Cross-version VS for R5.CriteriaNotExistsBehavior for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/subscriptiontopic-cr-behavior|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-supplydelivery-supplyitemtype-for-R4,0.0.1-ballot,draft,,R5-supplydelivery-supplyitemtype-for-R4,Cross-version VS for R5.SupplyDeliverySupplyItemType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/supplydelivery-supplyitemtype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-timezones-for-R4,0.0.1-ballot,draft,,R5-timezones-for-R4,Cross-version VS for R5.IANATimezones for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/timezones|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.terminology.r5"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-transport-intent-for-R4,0.0.1-ballot,draft,,R5-transport-intent-for-R4,Cross-version VS for R5.TransportIntent for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/transport-intent|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR,hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-transport-status-for-R4,0.0.1-ballot,draft,,R5-transport-status-for-R4,Cross-version VS for R5.TransportStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/transport-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-udi-entry-type-for-R4,0.0.1-ballot,draft,,R5-udi-entry-type-for-R4,Cross-version VS for R5.UDIEntryType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/udi-entry-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-value-filter-comparator-for-R4,0.0.1-ballot,draft,,R5-value-filter-comparator-for-R4,Cross-version VS for R5.ValueFilterComparator for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/value-filter-comparator|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-variable-handling-for-R4,0.0.1-ballot,draft,,R5-variable-handling-for-R4,Cross-version VS for R5.EvidenceVariableHandling for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/variable-handling|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-verificationresult-status-for-R4,0.0.1-ballot,draft,,R5-verificationresult-status-for-R4,Cross-version VS for R5.VerificationResultStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/verificationresult-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-version-independent-all-resource-types-for-R4,0.0.1-ballot,draft,,R5-version-independent-all-resource-types-for-R4,Cross-version VS for R5.VersionIndependentResourceTypesAll for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/version-independent-all-resource-types|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-week-of-month-for-R4,0.0.1-ballot,draft,,R5-week-of-month-for-R4,Cross-version VS for R5.WeekOfMonth for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/week-of-month|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"FHIR"
